num,target
41411,이상한 사람이 저를 쫓아와요
41412,쫓아오는 것 같아요
41413,어떤 사람이 집단폭력을 당하고 있어요
41414,어떤 사람이 무기/흉기를 소지하고 있어요
41415,근처에 있는 건물이 붕괴되고 있어요
41416,지하철 역 안에서 화재가 발생했어요
41417,화상을 입었어요
41418,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
41419,친구가 감전 사고를 당했어요
41420,친구가 숨을 안 쉬는 것 같아요
41421,차 안에 강아지가 방치되어있어요
41422,어떤 사람한테 납치당했어요
41423,산에서 뱀에게 물렸어요
41424,광견병에 걸린 개에게 물렸어요
41425,어떤 사람이 건물에서 추락했어요
41426,눈에 이물질이 들어갔어요
41427,터널이 무너져 갇혔어요
41428,어디선가 연기가 나요 불이 나고 있는 것 같아요
41429,급류에 친구가 휩쓸렸어요
41430,비행기가 추락하고 있어요
41431,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
41432,스키를 타다가 넘어져서 못 일어나겠어요
41433,폭탄이 터졌어요
41434,말벌에게 쏘였어요
41435,해파리에게 쏘였어요
41436,독버섯을 먹은 것 같아요
41437,(신체부위)가 절단됐어요
41438,바다에서 조난을 당했어요
41439,어떤 사람이 벼락을 맞았어요
41440,문에 몸이 끼었어요
41441,가스가 새고 있는 것 같아요
41442,고압선이 끊어져 있어요
41443,숨이 안 쉬어져요
41444,몸이 결박 당해있어요
41445,어떤 사람이 저를 죽이려고 해요
41446,도와주세요!
41447,산에서 야생동물을 만났어요 저를 공격할 것 같아요
41448,우리 집에 불이 났어요
41449,윗집에 불이 났어요
41450,옆집에 불이 났어요
41451,아랫집에 불이 났어요
41452,가스가 새고 있어요
41453,감전 사고가 났어요
41454,집에 모르는 사람이 침입했어요
41455,강도가 들어온것 같아요
41456,아기를 낳을것 같아요
41457,아기가 갑자기 토해요
41458,아기가 숨을 안 쉬어요
41459,아이를 공원에서 잃어버렸어요
41460,아이를 모르는 사람이 데려갔어요
41461,아이가 독극물을 삼켰어요
41462,아이가 장난감을 삼켰어요
41463,복통이 심해요
41464,아파서 못 참을것 같아요
41465,빨리 도와주세요
41466,아이가 방에 갇혔어요
41467,내가 방에 갇혔어요
41468,집이 흔들려요
41469,집 벽이 무너질려고 해요
41470,유리가 깨져서 발을 다쳤어요
41471,남편이 높은데서 떨어져서 머리에서 피나요
41472,사람이 무거운 물건에 깔렸어요
41473,몸에 열이 많이 나고 두통이 심해요
41474,세브란스 병원 진료 예약을 해주세요
41475,우리아이가 갑자기 의식을 잃었어요
41476,119 구조대를 불러주세요
41477,어지러워서 서있을 수 없어요
41478,밖에 불이 났어요 소방차를 불러주세요
41479,밖에 모르는 사람이 서성거려요
41480,112에 신고해주세요
41481,밖에 싸움이 났어요 경찰을 불러주세요
41482,아내가 쓰러졌어요
41483,아들이 놀이터에서 놀다가 팔이 부러졌어요
41484,발목을 접질렀어요
41485,집에 전기가 나갔어요
41486,음식을 하다가 손가락을 칼에 베였어요
41487,허리가 아파서 일어날 수 없어요
41488,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
41489,아이가 말벌에 쏘여서 기절했어요
41490,무릎 인대를 다친 것 같아요
41491,엄마가 신장병에 있는데 쓰러지셨어요
41492,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
41493,동생이 문틈에 손이 끼었어요
41494,너무 아파요
41495,빨리 와주세요
41496,어떤 사람이 칼로 위협하고 있어요
41497,술 취한 사람이 방망이로 사람들을 때리고 있어요
41498,집에 불이 났어요
41499,집에 도둑(강도)이 들어왔어요
41500,어떤 사람이 교통사고를 당했어요
41501,식사를 하다가 목에 음식이 걸렸어요
41502,홍수가 나서 집이 물에 잠기고 있어요
41503,엘리베이터가 갑자기 중간에 멈췄어요
41504,어떤 사람이 자살을 시도하고 있어요
41505,어떤 사람이 바다에 빠졌어요
41506,해안가에 상어가 나타났어요
41507,해안가에 해파리가 나타났어요
41508,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
41509,근처에서 폭탄이 터졌어요
41510,할머니가 갑자기 쓰러지셨어요
41511,(사람)이 갑자기 쓰러졌어요
41512,강아지가 뼈를 삼켰어요
41513,아기가 장난감을 사켰어요
41514,고속도로에서 자동차가 갑자기 멈췄어요
41515,배가 침몰하고 있어요
41516,이상한 사람이 저를 쫓아와요
41517,쫓아오는 것 같아요
41518,어떤 사람이 집단폭력을 당하고 있어요
41519,어떤 사람이 무기/흉기를 소지하고 있어요
41520,근처에 있는 건물이 붕괴되고 있어요
41521,지하철 역 안에서 화재가 발생했어요
41522,화상을 입었어요
41523,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
41524,친구가 감전 사고를 당했어요
41525,친구가 숨을 안 쉬는 것 같아요
41526,차 안에 강아지가 방치되어있어요
41527,어떤 사람한테 납치당했어요
41528,산에서 뱀에게 물렸어요
41529,광견병에 걸린 개에게 물렸어요
41530,어떤 사람이 건물에서 추락했어요
41531,눈에 이물질이 들어갔어요
41532,터널이 무너져 갇혔어요
41533,어디선가 연기가 나요 불이 나고 있는 것 같아요
41534,급류에 친구가 휩쓸렸어요
41535,비행기가 추락하고 있어요
41536,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
41537,스키를 타다가 넘어져서 못 일어나겠어요
41538,폭탄이 터졌어요
41539,말벌에게 쏘였어요
41540,해파리에게 쏘였어요
41541,독버섯을 먹은 것 같아요
41542,(신체부위)가 절단됐어요
41543,바다에서 조난을 당했어요
41544,어떤 사람이 벼락을 맞았어요
41545,문에 몸이 끼었어요
41546,가스가 새고 있는 것 같아요
41547,고압선이 끊어져 있어요
41548,숨이 안 쉬어져요
41549,몸이 결박 당해있어요
41550,어떤 사람이 저를 죽이려고 해요
41551,도와주세요!
41552,산에서 야생동물을 만났어요 저를 공격할 것 같아요
41553,우리 집에 불이 났어요
41554,윗집에 불이 났어요
41555,옆집에 불이 났어요
41556,아랫집에 불이 났어요
41557,가스가 새고 있어요
41558,감전 사고가 났어요
41559,집에 모르는 사람이 침입했어요
41560,강도가 들어온것 같아요
41561,아기를 낳을것 같아요
41562,아기가 갑자기 토해요
41563,아기가 숨을 안 쉬어요
41564,아이를 공원에서 잃어버렸어요
41565,아이를 모르는 사람이 데려갔어요
41566,아이가 독극물을 삼켰어요
41567,아이가 장난감을 삼켰어요
41568,복통이 심해요
41569,아파서 못 참을것 같아요
41570,빨리 도와주세요
41571,아이가 방에 갇혔어요
41572,내가 방에 갇혔어요
41573,집이 흔들려요
41574,집 벽이 무너질려고 해요
41575,유리가 깨져서 발을 다쳤어요
41576,남편이 높은데서 떨어져서 머리에서 피나요
41577,사람이 무거운 물건에 깔렸어요
41578,몸에 열이 많이 나고 두통이 심해요
41579,세브란스 병원 진료 예약을 해주세요
41580,우리아이가 갑자기 의식을 잃었어요
41581,119 구조대를 불러주세요
41582,어지러워서 서있을 수 없어요
41583,밖에 불이 났어요 소방차를 불러주세요
41584,밖에 모르는 사람이 서성거려요
41585,112에 신고해주세요
41586,밖에 싸움이 났어요 경찰을 불러주세요
41587,아내가 쓰러졌어요
41588,아들이 놀이터에서 놀다가 팔이 부러졌어요
41589,발목을 접질렀어요
41590,집에 전기가 나갔어요
41591,음식을 하다가 손가락을 칼에 베였어요
41592,허리가 아파서 일어날 수 없어요
41593,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
41594,아이가 말벌에 쏘여서 기절했어요
41595,무릎 인대를 다친 것 같아요
41596,엄마가 신장병에 있는데 쓰러지셨어요
41597,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
41598,동생이 문틈에 손이 끼었어요
41599,너무 아파요
41600,빨리 와주세요
41601,어떤 사람이 칼로 위협하고 있어요
41602,술 취한 사람이 방망이로 사람들을 때리고 있어요
41603,집에 불이 났어요
41604,집에 도둑(강도)이 들어왔어요
41605,어떤 사람이 교통사고를 당했어요
41606,식사를 하다가 목에 음식이 걸렸어요
41607,홍수가 나서 집이 물에 잠기고 있어요
41608,엘리베이터가 갑자기 중간에 멈췄어요
41609,어떤 사람이 자살을 시도하고 있어요
41610,어떤 사람이 바다에 빠졌어요
41611,해안가에 상어가 나타났어요
41612,해안가에 해파리가 나타났어요
41613,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
41614,근처에서 폭탄이 터졌어요
41615,할머니가 갑자기 쓰러지셨어요
41616,(사람)이 갑자기 쓰러졌어요
41617,강아지가 뼈를 삼켰어요
41618,아기가 장난감을 사켰어요
41619,고속도로에서 자동차가 갑자기 멈췄어요
41620,배가 침몰하고 있어요
41621,이상한 사람이 저를 쫓아와요
41622,쫓아오는 것 같아요
41623,어떤 사람이 집단폭력을 당하고 있어요
41624,어떤 사람이 무기/흉기를 소지하고 있어요
41625,근처에 있는 건물이 붕괴되고 있어요
41626,지하철 역 안에서 화재가 발생했어요
41627,화상을 입었어요
41628,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
41629,친구가 감전 사고를 당했어요
41630,친구가 숨을 안 쉬는 것 같아요
41631,차 안에 강아지가 방치되어있어요
41632,어떤 사람한테 납치당했어요
41633,산에서 뱀에게 물렸어요
41634,광견병에 걸린 개에게 물렸어요
41635,어떤 사람이 건물에서 추락했어요
41636,눈에 이물질이 들어갔어요
41637,터널이 무너져 갇혔어요
41638,어디선가 연기가 나요 불이 나고 있는 것 같아요
41639,급류에 친구가 휩쓸렸어요
41640,비행기가 추락하고 있어요
41641,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
41642,스키를 타다가 넘어져서 못 일어나겠어요
41643,폭탄이 터졌어요
41644,말벌에게 쏘였어요
41645,해파리에게 쏘였어요
41646,독버섯을 먹은 것 같아요
41647,(신체부위)가 절단됐어요
41648,바다에서 조난을 당했어요
41649,어떤 사람이 벼락을 맞았어요
41650,문에 몸이 끼었어요
41651,가스가 새고 있는 것 같아요
41652,고압선이 끊어져 있어요
41653,숨이 안 쉬어져요
41654,몸이 결박 당해있어요
41655,어떤 사람이 저를 죽이려고 해요
41656,도와주세요!
41657,산에서 야생동물을 만났어요 저를 공격할 것 같아요
41658,우리 집에 불이 났어요
41659,윗집에 불이 났어요
41660,옆집에 불이 났어요
41661,아랫집에 불이 났어요
41662,가스가 새고 있어요
41663,감전 사고가 났어요
41664,집에 모르는 사람이 침입했어요
41665,강도가 들어온것 같아요
41666,아기를 낳을것 같아요
41667,아기가 갑자기 토해요
41668,아기가 숨을 안 쉬어요
41669,아이를 공원에서 잃어버렸어요
41670,아이를 모르는 사람이 데려갔어요
41671,아이가 독극물을 삼켰어요
41672,아이가 장난감을 삼켰어요
41673,복통이 심해요
41674,아파서 못 참을것 같아요
41675,빨리 도와주세요
41676,아이가 방에 갇혔어요
41677,내가 방에 갇혔어요
41678,집이 흔들려요
41679,집 벽이 무너질려고 해요
41680,유리가 깨져서 발을 다쳤어요
41681,남편이 높은데서 떨어져서 머리에서 피나요
41682,사람이 무거운 물건에 깔렸어요
41683,몸에 열이 많이 나고 두통이 심해요
41684,세브란스 병원 진료 예약을 해주세요
41685,우리아이가 갑자기 의식을 잃었어요
41686,119 구조대를 불러주세요
41687,어지러워서 서있을 수 없어요
41688,밖에 불이 났어요 소방차를 불러주세요
41689,밖에 모르는 사람이 서성거려요
41690,112에 신고해주세요
41691,밖에 싸움이 났어요 경찰을 불러주세요
41692,아내가 쓰러졌어요
41693,아들이 놀이터에서 놀다가 팔이 부러졌어요
41694,발목을 접질렀어요
41695,집에 전기가 나갔어요
41696,음식을 하다가 손가락을 칼에 베였어요
41697,허리가 아파서 일어날 수 없어요
41698,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
41699,아이가 말벌에 쏘여서 기절했어요
41700,무릎 인대를 다친 것 같아요
41701,엄마가 신장병에 있는데 쓰러지셨어요
41702,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
41703,동생이 문틈에 손이 끼었어요
41704,너무 아파요
41705,빨리 와주세요
41706,어떤 사람이 칼로 위협하고 있어요
41707,술 취한 사람이 방망이로 사람들을 때리고 있어요
41708,집에 불이 났어요
41709,집에 도둑(강도)이 들어왔어요
41710,어떤 사람이 교통사고를 당했어요
41711,식사를 하다가 목에 음식이 걸렸어요
41712,홍수가 나서 집이 물에 잠기고 있어요
41713,엘리베이터가 갑자기 중간에 멈췄어요
41714,어떤 사람이 자살을 시도하고 있어요
41715,어떤 사람이 바다에 빠졌어요
41716,해안가에 상어가 나타났어요
41717,해안가에 해파리가 나타났어요
41718,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
41719,근처에서 폭탄이 터졌어요
41720,할머니가 갑자기 쓰러지셨어요
41721,(사람)이 갑자기 쓰러졌어요
41722,강아지가 뼈를 삼켰어요
41723,아기가 장난감을 사켰어요
41724,고속도로에서 자동차가 갑자기 멈췄어요
41725,배가 침몰하고 있어요
41726,이상한 사람이 저를 쫓아와요
41727,쫓아오는 것 같아요
41728,어떤 사람이 집단폭력을 당하고 있어요
41729,어떤 사람이 무기/흉기를 소지하고 있어요
41730,근처에 있는 건물이 붕괴되고 있어요
41731,지하철 역 안에서 화재가 발생했어요
41732,화상을 입었어요
41733,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
41734,친구가 감전 사고를 당했어요
41735,친구가 숨을 안 쉬는 것 같아요
41736,차 안에 강아지가 방치되어있어요
41737,어떤 사람한테 납치당했어요
41738,산에서 뱀에게 물렸어요
41739,광견병에 걸린 개에게 물렸어요
41740,어떤 사람이 건물에서 추락했어요
41741,눈에 이물질이 들어갔어요
41742,터널이 무너져 갇혔어요
41743,어디선가 연기가 나요 불이 나고 있는 것 같아요
41744,급류에 친구가 휩쓸렸어요
41745,비행기가 추락하고 있어요
41746,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
41747,스키를 타다가 넘어져서 못 일어나겠어요
41748,폭탄이 터졌어요
41749,말벌에게 쏘였어요
41750,해파리에게 쏘였어요
41751,독버섯을 먹은 것 같아요
41752,(신체부위)가 절단됐어요
41753,바다에서 조난을 당했어요
41754,어떤 사람이 벼락을 맞았어요
41755,문에 몸이 끼었어요
41756,가스가 새고 있는 것 같아요
41757,고압선이 끊어져 있어요
41758,숨이 안 쉬어져요
41759,몸이 결박 당해있어요
41760,어떤 사람이 저를 죽이려고 해요
41761,도와주세요!
41762,산에서 야생동물을 만났어요 저를 공격할 것 같아요
41763,우리 집에 불이 났어요
41764,윗집에 불이 났어요
41765,옆집에 불이 났어요
41766,아랫집에 불이 났어요
41767,가스가 새고 있어요
41768,감전 사고가 났어요
41769,집에 모르는 사람이 침입했어요
41770,강도가 들어온것 같아요
41771,아기를 낳을것 같아요
41772,아기가 갑자기 토해요
41773,아기가 숨을 안 쉬어요
41774,아이를 공원에서 잃어버렸어요
41775,아이를 모르는 사람이 데려갔어요
41776,아이가 독극물을 삼켰어요
41777,아이가 장난감을 삼켰어요
41778,복통이 심해요
41779,아파서 못 참을것 같아요
41780,빨리 도와주세요
41781,아이가 방에 갇혔어요
41782,내가 방에 갇혔어요
41783,집이 흔들려요
41784,집 벽이 무너질려고 해요
41785,유리가 깨져서 발을 다쳤어요
41786,남편이 높은데서 떨어져서 머리에서 피나요
41787,사람이 무거운 물건에 깔렸어요
41788,몸에 열이 많이 나고 두통이 심해요
41789,세브란스 병원 진료 예약을 해주세요
41790,우리아이가 갑자기 의식을 잃었어요
41791,119 구조대를 불러주세요
41792,어지러워서 서있을 수 없어요
41793,밖에 불이 났어요 소방차를 불러주세요
41794,밖에 모르는 사람이 서성거려요
41795,112에 신고해주세요
41796,밖에 싸움이 났어요 경찰을 불러주세요
41797,아내가 쓰러졌어요
41798,아들이 놀이터에서 놀다가 팔이 부러졌어요
41799,발목을 접질렀어요
41800,집에 전기가 나갔어요
41801,음식을 하다가 손가락을 칼에 베였어요
41802,허리가 아파서 일어날 수 없어요
41803,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
41804,아이가 말벌에 쏘여서 기절했어요
41805,무릎 인대를 다친 것 같아요
41806,엄마가 신장병에 있는데 쓰러지셨어요
41807,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
41808,동생이 문틈에 손이 끼었어요
41809,너무 아파요
41810,빨리 와주세요
41811,어떤 사람이 칼로 위협하고 있어요
41812,술 취한 사람이 방망이로 사람들을 때리고 있어요
41813,집에 불이 났어요
41814,집에 도둑(강도)이 들어왔어요
41815,어떤 사람이 교통사고를 당했어요
41816,식사를 하다가 목에 음식이 걸렸어요
41817,홍수가 나서 집이 물에 잠기고 있어요
41818,엘리베이터가 갑자기 중간에 멈췄어요
41819,어떤 사람이 자살을 시도하고 있어요
41820,어떤 사람이 바다에 빠졌어요
41821,해안가에 상어가 나타났어요
41822,해안가에 해파리가 나타났어요
41823,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
41824,근처에서 폭탄이 터졌어요
41825,할머니가 갑자기 쓰러지셨어요
41826,(사람)이 갑자기 쓰러졌어요
41827,강아지가 뼈를 삼켰어요
41828,아기가 장난감을 사켰어요
41829,고속도로에서 자동차가 갑자기 멈췄어요
41830,배가 침몰하고 있어요
41831,이상한 사람이 저를 쫓아와요
41832,쫓아오는 것 같아요
41833,어떤 사람이 집단폭력을 당하고 있어요
41834,어떤 사람이 무기/흉기를 소지하고 있어요
41835,근처에 있는 건물이 붕괴되고 있어요
41836,지하철 역 안에서 화재가 발생했어요
41837,화상을 입었어요
41838,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
41839,친구가 감전 사고를 당했어요
41840,친구가 숨을 안 쉬는 것 같아요
41841,차 안에 강아지가 방치되어있어요
41842,어떤 사람한테 납치당했어요
41843,산에서 뱀에게 물렸어요
41844,광견병에 걸린 개에게 물렸어요
41845,어떤 사람이 건물에서 추락했어요
41846,눈에 이물질이 들어갔어요
41847,터널이 무너져 갇혔어요
41848,어디선가 연기가 나요 불이 나고 있는 것 같아요
41849,급류에 친구가 휩쓸렸어요
41850,비행기가 추락하고 있어요
41851,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
41852,스키를 타다가 넘어져서 못 일어나겠어요
41853,폭탄이 터졌어요
41854,말벌에게 쏘였어요
41855,해파리에게 쏘였어요
41856,독버섯을 먹은 것 같아요
41857,(신체부위)가 절단됐어요
41858,바다에서 조난을 당했어요
41859,어떤 사람이 벼락을 맞았어요
41860,문에 몸이 끼었어요
41861,가스가 새고 있는 것 같아요
41862,고압선이 끊어져 있어요
41863,숨이 안 쉬어져요
41864,몸이 결박 당해있어요
41865,어떤 사람이 저를 죽이려고 해요
41866,도와주세요!
41867,산에서 야생동물을 만났어요 저를 공격할 것 같아요
41868,우리 집에 불이 났어요
41869,윗집에 불이 났어요
41870,옆집에 불이 났어요
41871,아랫집에 불이 났어요
41872,가스가 새고 있어요
41873,감전 사고가 났어요
41874,집에 모르는 사람이 침입했어요
41875,강도가 들어온것 같아요
41876,아기를 낳을것 같아요
41877,아기가 갑자기 토해요
41878,아기가 숨을 안 쉬어요
41879,아이를 공원에서 잃어버렸어요
41880,아이를 모르는 사람이 데려갔어요
41881,아이가 독극물을 삼켰어요
41882,아이가 장난감을 삼켰어요
41883,복통이 심해요
41884,아파서 못 참을것 같아요
41885,빨리 도와주세요
41886,아이가 방에 갇혔어요
41887,내가 방에 갇혔어요
41888,집이 흔들려요
41889,집 벽이 무너질려고 해요
41890,유리가 깨져서 발을 다쳤어요
41891,남편이 높은데서 떨어져서 머리에서 피나요
41892,사람이 무거운 물건에 깔렸어요
41893,몸에 열이 많이 나고 두통이 심해요
41894,세브란스 병원 진료 예약을 해주세요
41895,우리아이가 갑자기 의식을 잃었어요
41896,119 구조대를 불러주세요
41897,어지러워서 서있을 수 없어요
41898,밖에 불이 났어요 소방차를 불러주세요
41899,밖에 모르는 사람이 서성거려요
41900,112에 신고해주세요
41901,밖에 싸움이 났어요 경찰을 불러주세요
41902,아내가 쓰러졌어요
41903,아들이 놀이터에서 놀다가 팔이 부러졌어요
41904,발목을 접질렀어요
41905,집에 전기가 나갔어요
41906,음식을 하다가 손가락을 칼에 베였어요
41907,허리가 아파서 일어날 수 없어요
41908,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
41909,아이가 말벌에 쏘여서 기절했어요
41910,무릎 인대를 다친 것 같아요
41911,엄마가 신장병에 있는데 쓰러지셨어요
41912,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
41913,동생이 문틈에 손이 끼었어요
41914,너무 아파요
41915,빨리 와주세요
41916,어떤 사람이 칼로 위협하고 있어요
41917,술 취한 사람이 방망이로 사람들을 때리고 있어요
41918,집에 불이 났어요
41919,집에 도둑(강도)이 들어왔어요
41920,어떤 사람이 교통사고를 당했어요
41921,식사를 하다가 목에 음식이 걸렸어요
41922,홍수가 나서 집이 물에 잠기고 있어요
41923,엘리베이터가 갑자기 중간에 멈췄어요
41924,어떤 사람이 자살을 시도하고 있어요
41925,어떤 사람이 바다에 빠졌어요
41926,해안가에 상어가 나타났어요
41927,해안가에 해파리가 나타났어요
41928,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
41929,근처에서 폭탄이 터졌어요
41930,할머니가 갑자기 쓰러지셨어요
41931,(사람)이 갑자기 쓰러졌어요
41932,강아지가 뼈를 삼켰어요
41933,아기가 장난감을 사켰어요
41934,고속도로에서 자동차가 갑자기 멈췄어요
41935,배가 침몰하고 있어요
41936,이상한 사람이 저를 쫓아와요
41937,쫓아오는 것 같아요
41938,어떤 사람이 집단폭력을 당하고 있어요
41939,어떤 사람이 무기/흉기를 소지하고 있어요
41940,근처에 있는 건물이 붕괴되고 있어요
41941,지하철 역 안에서 화재가 발생했어요
41942,화상을 입었어요
41943,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
41944,친구가 감전 사고를 당했어요
41945,친구가 숨을 안 쉬는 것 같아요
41946,차 안에 강아지가 방치되어있어요
41947,어떤 사람한테 납치당했어요
41948,산에서 뱀에게 물렸어요
41949,광견병에 걸린 개에게 물렸어요
41950,어떤 사람이 건물에서 추락했어요
41951,눈에 이물질이 들어갔어요
41952,터널이 무너져 갇혔어요
41953,어디선가 연기가 나요 불이 나고 있는 것 같아요
41954,급류에 친구가 휩쓸렸어요
41955,비행기가 추락하고 있어요
41956,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
41957,스키를 타다가 넘어져서 못 일어나겠어요
41958,폭탄이 터졌어요
41959,말벌에게 쏘였어요
41960,해파리에게 쏘였어요
41961,독버섯을 먹은 것 같아요
41962,(신체부위)가 절단됐어요
41963,바다에서 조난을 당했어요
41964,어떤 사람이 벼락을 맞았어요
41965,문에 몸이 끼었어요
41966,가스가 새고 있는 것 같아요
41967,고압선이 끊어져 있어요
41968,숨이 안 쉬어져요
41969,몸이 결박 당해있어요
41970,어떤 사람이 저를 죽이려고 해요
41971,도와주세요!
41972,산에서 야생동물을 만났어요 저를 공격할 것 같아요
41973,우리 집에 불이 났어요
41974,윗집에 불이 났어요
41975,옆집에 불이 났어요
41976,아랫집에 불이 났어요
41977,가스가 새고 있어요
41978,감전 사고가 났어요
41979,집에 모르는 사람이 침입했어요
41980,강도가 들어온것 같아요
41981,아기를 낳을것 같아요
41982,아기가 갑자기 토해요
41983,아기가 숨을 안 쉬어요
41984,아이를 공원에서 잃어버렸어요
41985,아이를 모르는 사람이 데려갔어요
41986,아이가 독극물을 삼켰어요
41987,아이가 장난감을 삼켰어요
41988,복통이 심해요
41989,아파서 못 참을것 같아요
41990,빨리 도와주세요
41991,아이가 방에 갇혔어요
41992,내가 방에 갇혔어요
41993,집이 흔들려요
41994,집 벽이 무너질려고 해요
41995,유리가 깨져서 발을 다쳤어요
41996,남편이 높은데서 떨어져서 머리에서 피나요
41997,사람이 무거운 물건에 깔렸어요
41998,몸에 열이 많이 나고 두통이 심해요
41999,세브란스 병원 진료 예약을 해주세요
42000,우리아이가 갑자기 의식을 잃었어요
42001,119 구조대를 불러주세요
42002,어지러워서 서있을 수 없어요
42003,밖에 불이 났어요 소방차를 불러주세요
42004,밖에 모르는 사람이 서성거려요
42005,112에 신고해주세요
42006,밖에 싸움이 났어요 경찰을 불러주세요
42007,아내가 쓰러졌어요
42008,아들이 놀이터에서 놀다가 팔이 부러졌어요
42009,발목을 접질렀어요
42010,집에 전기가 나갔어요
42011,음식을 하다가 손가락을 칼에 베였어요
42012,허리가 아파서 일어날 수 없어요
42013,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
42014,아이가 말벌에 쏘여서 기절했어요
42015,무릎 인대를 다친 것 같아요
42016,엄마가 신장병에 있는데 쓰러지셨어요
42017,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
42018,동생이 문틈에 손이 끼었어요
42019,너무 아파요
42020,빨리 와주세요
42021,어떤 사람이 칼로 위협하고 있어요
42022,술 취한 사람이 방망이로 사람들을 때리고 있어요
42023,집에 불이 났어요
42024,집에 도둑(강도)이 들어왔어요
42025,어떤 사람이 교통사고를 당했어요
42026,식사를 하다가 목에 음식이 걸렸어요
42027,홍수가 나서 집이 물에 잠기고 있어요
42028,엘리베이터가 갑자기 중간에 멈췄어요
42029,어떤 사람이 자살을 시도하고 있어요
42030,어떤 사람이 바다에 빠졌어요
42031,해안가에 상어가 나타났어요
42032,해안가에 해파리가 나타났어요
42033,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
42034,근처에서 폭탄이 터졌어요
42035,할머니가 갑자기 쓰러지셨어요
42036,(사람)이 갑자기 쓰러졌어요
42037,강아지가 뼈를 삼켰어요
42038,아기가 장난감을 사켰어요
42039,고속도로에서 자동차가 갑자기 멈췄어요
42040,배가 침몰하고 있어요
42041,이상한 사람이 저를 쫓아와요
42042,쫓아오는 것 같아요
42043,어떤 사람이 집단폭력을 당하고 있어요
42044,어떤 사람이 무기/흉기를 소지하고 있어요
42045,근처에 있는 건물이 붕괴되고 있어요
42046,지하철 역 안에서 화재가 발생했어요
42047,화상을 입었어요
42048,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
42049,친구가 감전 사고를 당했어요
42050,친구가 숨을 안 쉬는 것 같아요
42051,차 안에 강아지가 방치되어있어요
42052,어떤 사람한테 납치당했어요
42053,산에서 뱀에게 물렸어요
42054,광견병에 걸린 개에게 물렸어요
42055,어떤 사람이 건물에서 추락했어요
42056,눈에 이물질이 들어갔어요
42057,터널이 무너져 갇혔어요
42058,어디선가 연기가 나요 불이 나고 있는 것 같아요
42059,급류에 친구가 휩쓸렸어요
42060,비행기가 추락하고 있어요
42061,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
42062,스키를 타다가 넘어져서 못 일어나겠어요
42063,폭탄이 터졌어요
42064,말벌에게 쏘였어요
42065,해파리에게 쏘였어요
42066,독버섯을 먹은 것 같아요
42067,(신체부위)가 절단됐어요
42068,바다에서 조난을 당했어요
42069,어떤 사람이 벼락을 맞았어요
42070,문에 몸이 끼었어요
42071,가스가 새고 있는 것 같아요
42072,고압선이 끊어져 있어요
42073,숨이 안 쉬어져요
42074,몸이 결박 당해있어요
42075,어떤 사람이 저를 죽이려고 해요
42076,도와주세요!
42077,산에서 야생동물을 만났어요 저를 공격할 것 같아요
42078,우리 집에 불이 났어요
42079,윗집에 불이 났어요
42080,옆집에 불이 났어요
42081,아랫집에 불이 났어요
42082,가스가 새고 있어요
42083,감전 사고가 났어요
42084,집에 모르는 사람이 침입했어요
42085,강도가 들어온것 같아요
42086,아기를 낳을것 같아요
42087,아기가 갑자기 토해요
42088,아기가 숨을 안 쉬어요
42089,아이를 공원에서 잃어버렸어요
42090,아이를 모르는 사람이 데려갔어요
